26-May-24 17:40:48 - root - INFO - Starting run.py
26-May-24 17:40:48 - root - INFO - Using default config path : config/default.toml
26-May-24 17:40:48 - root - INFO - Player 1 is using alpha_beta and Player 2 is using human
26-May-24 18:09:34 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:09:34] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:09:34 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:09:34] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:09:52 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:09:52] "GET /index.html HTTP/1.1" 200 3283 0.000000
26-May-24 18:09:52 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:09:52] "GET /eel.js HTTP/1.1" 200 6267 0.000999
26-May-24 18:09:52 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:09:52] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.001000
26-May-24 18:09:52 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:09:52] "GET /css/index.css HTTP/1.1" 200 5457 0.008529
26-May-24 18:09:52 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:09:52] "GET /js/index.js HTTP/1.1" 200 8565 0.000999
26-May-24 18:10:00 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:10:00] "GET /index.html HTTP/1.1" 200 3283 0.000000
26-May-24 18:10:00 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:10:00] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:10:00 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:10:00] "GET /css/index.css HTTP/1.1" 200 5435 0.009527
26-May-24 18:10:00 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:10:00] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:10:00 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:10:00] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.001000
26-May-24 18:10:09 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:10:09] "GET /index.html HTTP/1.1" 200 3283 0.000999
26-May-24 18:10:09 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:10:09] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:10:09 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:10:09] "GET /css/index.css HTTP/1.1" 200 5457 0.002000
26-May-24 18:10:09 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:10:09] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:10:09 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:10:09] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:10:24 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:10:24] "GET /index.html HTTP/1.1" 200 3283 0.001001
26-May-24 18:10:24 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:10:24] "GET /eel.js HTTP/1.1" 200 6267 0.001001
26-May-24 18:10:24 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:10:24] "GET /css/index.css HTTP/1.1" 200 5457 0.008283
26-May-24 18:10:24 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:10:24] "GET /js/index.js HTTP/1.1" 200 8565 0.001000
26-May-24 18:10:24 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:10:24] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000999
26-May-24 18:10:46 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:10:46] "GET /index.html HTTP/1.1" 200 3283 0.000000
26-May-24 18:10:46 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:10:46] "GET /eel.js HTTP/1.1" 200 6267 0.001008
26-May-24 18:10:46 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:10:46] "GET /css/index.css HTTP/1.1" 200 4958 0.007010
26-May-24 18:10:46 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:10:46] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:10:46 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:10:46] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000999
26-May-24 18:10:56 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:10:56] "GET /index.html HTTP/1.1" 200 3283 0.001000
26-May-24 18:10:56 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:10:56] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:10:56 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:10:56] "GET /css/index.css HTTP/1.1" 200 4958 0.002000
26-May-24 18:10:56 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:10:56] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:10:56 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:10:56] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000996
26-May-24 18:11:12 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:11:12] "GET /index.html HTTP/1.1" 200 3287 0.000996
26-May-24 18:11:12 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:11:12] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:11:12 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:11:12] "GET /css/index.css HTTP/1.1" 200 4958 0.000997
26-May-24 18:11:12 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:11:12] "GET /js/index.js HTTP/1.1" 200 8565 0.001002
26-May-24 18:11:12 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:11:12] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:11:27 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:11:27] "GET /index.html HTTP/1.1" 200 3287 0.000000
26-May-24 18:11:27 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:11:27] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:11:27 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:11:27] "GET /css/index.css HTTP/1.1" 200 4949 0.001995
26-May-24 18:11:27 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:11:27] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:11:27 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:11:27] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:11:39 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:11:39] "GET /index.html HTTP/1.1" 200 3287 0.001005
26-May-24 18:11:39 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:11:39] "GET /eel.js HTTP/1.1" 200 6267 0.001004
26-May-24 18:11:39 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:11:39] "GET /css/index.css HTTP/1.1" 200 4933 0.006520
26-May-24 18:11:39 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:11:39] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:11:39 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:11:39] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:11:48 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:11:48] "GET /index.html HTTP/1.1" 200 3287 0.001009
26-May-24 18:11:48 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:11:48] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:11:48 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:11:48] "GET /css/index.css HTTP/1.1" 200 4951 0.006510
26-May-24 18:11:48 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:11:48] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:11:48 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:11:48] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:12:01 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:01] "GET /index.html HTTP/1.1" 200 3287 0.000993
26-May-24 18:12:01 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:01] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:12:01 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:01] "GET /css/index.css HTTP/1.1" 200 4961 0.008013
26-May-24 18:12:01 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:01] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:12:01 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:01] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:12:17 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:17] "GET /index.html HTTP/1.1" 200 3287 0.001003
26-May-24 18:12:17 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:17] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:12:17 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:17] "GET /css/index.css HTTP/1.1" 200 4961 0.007293
26-May-24 18:12:17 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:17] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:12:17 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:17] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.001506
26-May-24 18:12:20 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:20] "GET /index.html HTTP/1.1" 200 3287 0.000514
26-May-24 18:12:20 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:20] "GET /eel.js HTTP/1.1" 200 6267 0.001001
26-May-24 18:12:20 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:20] "GET /css/index.css HTTP/1.1" 200 4961 0.001001
26-May-24 18:12:20 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:20] "GET /js/index.js HTTP/1.1" 200 8565 0.001513
26-May-24 18:12:20 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:20] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:12:27 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:27] "GET /index.html HTTP/1.1" 200 3287 0.000994
26-May-24 18:12:27 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:27] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:12:27 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:27] "GET /css/index.css HTTP/1.1" 200 4961 0.006502
26-May-24 18:12:27 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:27] "GET /js/index.js HTTP/1.1" 200 8565 0.001007
26-May-24 18:12:27 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:27] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:12:33 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:33] "GET /index.html HTTP/1.1" 200 3287 0.001001
26-May-24 18:12:33 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:33] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:12:33 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:33] "GET /css/index.css HTTP/1.1" 200 4959 0.007019
26-May-24 18:12:33 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:33] "GET /js/index.js HTTP/1.1" 200 8565 0.001000
26-May-24 18:12:33 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:33] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:12:39 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:39] "GET /index.html HTTP/1.1" 200 3287 0.001009
26-May-24 18:12:39 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:39] "GET /eel.js HTTP/1.1" 200 6267 0.001000
26-May-24 18:12:39 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:39] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:12:39 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:39] "GET /css/index.css HTTP/1.1" 200 4961 0.006512
26-May-24 18:12:39 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:39] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:12:44 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:44] "GET /index.html HTTP/1.1" 200 3287 0.001001
26-May-24 18:12:44 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:44] "GET /eel.js HTTP/1.1" 200 6267 0.000999
26-May-24 18:12:44 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:44] "GET /css/index.css HTTP/1.1" 200 4961 0.008518
26-May-24 18:12:44 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:44] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:12:44 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:44] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:12:53 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:53] "GET /index.html HTTP/1.1" 200 3287 0.000999
26-May-24 18:12:54 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:54] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:12:54 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:54] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.001002
26-May-24 18:12:54 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:54] "GET /css/index.css HTTP/1.1" 200 4986 0.007118
26-May-24 18:12:54 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:12:54] "GET /js/index.js HTTP/1.1" 200 8565 0.001002
26-May-24 18:13:07 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:13:07] "GET /index.html HTTP/1.1" 200 3287 0.001000
26-May-24 18:13:07 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:13:07] "GET /eel.js HTTP/1.1" 200 6267 0.001002
26-May-24 18:13:07 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:13:07] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:13:07 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:13:07] "GET /css/index.css HTTP/1.1" 200 4986 0.007001
26-May-24 18:13:07 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:13:07] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:13:12 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:13:12] "GET /index.html HTTP/1.1" 200 3287 0.000000
26-May-24 18:13:12 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:13:12] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:13:12 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:13:12] "GET /css/index.css HTTP/1.1" 200 4987 0.006742
26-May-24 18:13:12 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:13:12] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:13:12 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:13:12] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.001002
26-May-24 18:13:23 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:13:23] "GET /index.html HTTP/1.1" 200 3287 0.000000
26-May-24 18:13:23 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:13:23] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:13:23 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:13:23] "GET /css/index.css HTTP/1.1" 200 4966 0.008011
26-May-24 18:13:23 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:13:23] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:13:23 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:13:23] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.001000
26-May-24 18:13:32 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:13:32] "GET /index.html HTTP/1.1" 200 3287 0.001007
26-May-24 18:13:32 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:13:32] "GET /eel.js HTTP/1.1" 200 6267 0.001000
26-May-24 18:13:32 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:13:32] "GET /css/index.css HTTP/1.1" 200 4987 0.002005
26-May-24 18:13:32 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:13:32] "GET /js/index.js HTTP/1.1" 200 8565 0.000998
26-May-24 18:13:32 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:13:32] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:13:47 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:13:47] "GET /index.html HTTP/1.1" 200 3287 0.000998
26-May-24 18:13:47 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:13:47] "GET /eel.js HTTP/1.1" 200 6267 0.001007
26-May-24 18:13:47 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:13:47] "GET /css/index.css HTTP/1.1" 200 4967 0.006509
26-May-24 18:13:47 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:13:47] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:13:47 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:13:47] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:13:52 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:13:52] "GET /index.html HTTP/1.1" 200 3287 0.000000
26-May-24 18:13:52 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:13:52] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:13:52 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:13:52] "GET /css/index.css HTTP/1.1" 200 4966 0.005996
26-May-24 18:13:52 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:13:52] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:13:52 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:13:52] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.001513
26-May-24 18:14:08 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:08] "GET /index.html HTTP/1.1" 200 3287 0.001000
26-May-24 18:14:08 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:08] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:14:08 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:08] "GET /css/index.css HTTP/1.1" 200 4899 0.007000
26-May-24 18:14:08 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:08] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:14:08 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:08] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:14:22 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:22] "GET /index.html HTTP/1.1" 200 3287 0.000000
26-May-24 18:14:22 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:22] "GET /eel.js HTTP/1.1" 200 6267 0.001003
26-May-24 18:14:22 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:22] "GET /css/index.css HTTP/1.1" 200 4904 0.008524
26-May-24 18:14:22 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:22] "GET /js/index.js HTTP/1.1" 200 8565 0.001002
26-May-24 18:14:22 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:22] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:14:29 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:29] "GET /index.html HTTP/1.1" 200 3287 0.000000
26-May-24 18:14:29 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:29] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:14:29 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:29] "GET /css/index.css HTTP/1.1" 200 4901 0.008009
26-May-24 18:14:29 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:29] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:14:29 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:29] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:14:38 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:38] "GET /index.html HTTP/1.1" 200 3287 0.000000
26-May-24 18:14:38 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:38] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:14:38 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:38] "GET /css/index.css HTTP/1.1" 200 4919 0.007519
26-May-24 18:14:38 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:38] "GET /js/index.js HTTP/1.1" 200 8565 0.001000
26-May-24 18:14:38 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:38] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:14:45 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:45] "GET /index.html HTTP/1.1" 200 3287 0.000999
26-May-24 18:14:45 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:45] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:14:45 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:45] "GET /css/index.css HTTP/1.1" 200 4919 0.007517
26-May-24 18:14:45 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:45] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:14:45 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:45] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.001002
26-May-24 18:14:51 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:51] "GET /index.html HTTP/1.1" 200 3287 0.000000
26-May-24 18:14:51 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:51] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:14:51 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:51] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.001439
26-May-24 18:14:51 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:51] "GET /css/index.css HTTP/1.1" 200 4919 0.009522
26-May-24 18:14:51 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:51] "GET /js/index.js HTTP/1.1" 200 8565 0.000996
26-May-24 18:14:55 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:55] "GET /index.html HTTP/1.1" 200 3287 0.001000
26-May-24 18:14:55 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:55] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:14:55 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:55] "GET /css/index.css HTTP/1.1" 200 4920 0.007520
26-May-24 18:14:55 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:55] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:14:55 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:14:55] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.001000
26-May-24 18:15:05 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:15:05] "GET /index.html HTTP/1.1" 200 3287 0.000000
26-May-24 18:15:05 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:15:05] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:15:05 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:15:05] "GET /css/index.css HTTP/1.1" 200 4919 0.006518
26-May-24 18:15:05 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:15:05] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:15:05 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:15:05] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.001000
26-May-24 18:15:11 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:15:11] "GET /index.html HTTP/1.1" 200 3287 0.001006
26-May-24 18:15:11 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:15:11] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:15:11 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:15:11] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:15:11 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:15:11] "GET /css/index.css HTTP/1.1" 200 4919 0.007525
26-May-24 18:15:11 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:15:11] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:15:15 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:15:15] "GET /index.html HTTP/1.1" 200 3287 0.001008
